tick,r_mean,r_rms,r_std,KE,PE,E_total,L,collisions_total,collisions_tick,fragment_ke_mean,fragment_ke_std
76000,13.215089310967631,77.07012056967571,75.92868298033028,0.0001433641120018379,-0.0009356694831848278,-0.0007923053711829899,-0.005164757849721051,3812316,,1.4336411200183793e-06,1.0632134945507189e-06
76200,13.654107198016645,79.78718504149802,78.61017907034251,0.00014084708759918674,-0.0009378848504897245,-0.0007970377628905377,-0.01283373795442578,3819032,,1.4084708759918674e-06,8.698467471447519e-07
76400,14.024028848184889,82.34090907613707,81.13785751638967,0.00013445409162243593,-0.0009410895563950089,-0.0008066354647725731,-0.0119061634534114,3826028,,1.3445409162243589e-06,8.071849470662144e-07
76600,14.452053280397143,84.88117471119045,83.64180758647078,0.00013691687471429332,-0.0009480039105900693,-0.0008110870358757759,-0.031459593661106684,3832994,,1.3691687471429332e-06,8.116851152268067e-07
76800,15.006097400450406,87.62113714216908,86.32659332381303,0.00014256852002673956,-0.0009312678911124674,-0.0007886993710857278,-0.024622030456419162,3841098,,1.425685200267396e-06,9.05077481296391e-07
77000,15.395393740755576,90.31200781759978,88.99011522418266,0.00013324018478787979,-0.0009480029145252583,-0.0008147627297373785,-0.016016368029028102,3848340,,1.3324018478787981e-06,8.975573639888068e-07
77200,15.985987099806897,93.15819242796715,91.77634244668371,0.00013592055583390837,-0.0009420697512548275,-0.0008061491954209191,-0.021831802144022694,3855528,,1.3592055583390837e-06,9.958539697809363e-07
77400,16.47542534949629,96.3327672332818,94.9134468996613,0.00012737532882639455,-0.0009450330865520801,-0.0008176577577256856,-0.03188581799805069,3863540,,1.2737532882639452e-06,1.0680536714749995e-06
77600,16.956034734842067,99.34866218744472,97.89100859887915,0.00012663942423539739,-0.0009521609805107598,-0.0008255215562753624,-0.03790235067799818,3870802,,1.266394242353974e-06,1.0667080038481131e-06
77800,17.526887483335425,102.59464524742533,101.086445424654,0.00012388808811590252,-0.0009473393567180522,-0.0008234512686021496,-0.022343859495190143,3877766,,1.2388808811590253e-06,1.1187532069264767e-06
78000,18.072570375072324,105.57186494696205,104.01346484190233,0.00013247717631632234,-0.0009414255846236102,-0.0008089484083072879,0.001319970660439298,3884680,,1.3247717631632228e-06,1.1690653180541452e-06
78200,18.586829560755863,108.8778081496947,107.27957342551812,0.00013811902695508576,-0.000939142649784146,-0.0008010236228290602,-0.01379666492160046,3891258,,1.3811902695508579e-06,1.4666335632414564e-06
78400,19.255181546243975,112.66048307321317,111.00280370292874,0.0001394581286194126,-0.0009391716072002476,-0.000799713478580835,-0.0351859536220428,3898680,,1.3945812861941258e-06,1.5847181366282795e-06
78600,19.933247251429425,116.54521783797333,114.82792976847593,0.0001429035507597039,-0.0009396757677396116,-0.0007967722169799077,-0.04713037949003294,3905908,,1.4290355075970392e-06,1.5314073219788855e-06
78800,20.63090532545102,120.36761518609126,118.58637582386613,0.00014482187721347368,-0.0009447963986151375,-0.0007999745214016638,-0.03655688867705701,3912850,,1.4482187721347368e-06,1.6412675172167696e-06
79000,21.209646247444496,123.99600141852913,122.16856909140803,0.0001410605862508024,-0.0009405337664785418,-0.0007994731802277394,-0.017648853802090886,3919600,,1.4106058625080239e-06,1.5316444063871686e-06
79200,21.749927729498364,127.78279392544937,125.91816019603948,0.00015497399801535803,-0.0009349331824259496,-0.0007799591844105915,-0.02170287755221866,3926462,,1.5497399801535803e-06,1.5625025942111236e-06
79400,22.38987850211674,131.49030208580035,129.5700308068015,0.00014912107595808704,-0.0009344915256436556,-0.0007853704496855686,-0.04538406044494008,3933624,,1.4912107595808698e-06,1.6016525133708734e-06
79600,22.88729137328234,135.58657359595384,133.640902545162,0.000152218893947418,-0.0009481489905143405,-0.0007959300965669225,-0.05988161521825025,3941452,,1.5221889394741799e-06,2.302518956865304e-06
79800,23.5105185185753,139.77053623029775,137.77901987273935,0.000140179899284756,-0.0009401717349978524,-0.0007999918357130964,-0.05424135501219337,3948522,,1.4017989928475602e-06,2.073923541164331e-06
80000,24.034693508069335,143.6717900666918,141.64715588016844,0.00013644526690353398,-0.0009457560689907151,-0.0008093108020871811,-0.052348639891768446,3955592,,1.3644526690353394e-06,2.0005738227357096e-06
80200,24.619335725776406,147.69027937661633,145.62385426421213,0.00013797787263727753,-0.0009514994162695724,-0.0008135215436322949,-0.07032113039965174,3963152,,1.3797787263727752e-06,1.7972067769462033e-06
80400,25.2613668454346,151.9013234460637,149.78609885355195,0.00014073104194088894,-0.0009446107084078477,-0.0008038796664669587,-0.09323325677225477,3969834,,1.4073104194088895e-06,2.187298909931693e-06
80600,25.932749788663713,156.52825269566517,154.36510739268954,0.00014506572890580282,-0.0009437180900526167,-0.0007986523611468139,-0.0771169052154588,3976300,,1.4506572890580282e-06,2.5125208288322626e-06
80800,26.49692501779634,161.06981196380664,158.87541436816875,0.0001414897384312755,-0.0009438964055397377,-0.0008024066671084622,-0.07878060427001149,3983388,,1.414897384312755e-06,2.3268202320906063e-06
81000,27.155299994346937,165.57687395857212,163.3349040227162,0.0001446916748574502,-0.0009454307624720558,-0.0008007390876146056,-0.028408878551164942,3991420,,1.446916748574502e-06,2.408852518211543e-06
81200,27.841601436012006,170.31661906834503,168.02558126770458,0.00013999296472305483,-0.0009434353277866673,-0.0008034423630636125,-0.03046726562526614,3997998,,1.3999296472305484e-06,2.705407761625965e-06
81400,28.613557108393273,175.08187241153624,172.72789698463347,0.00014511954212650382,-0.0009492900994135542,-0.0008041705572870504,-0.03647424854416805,4005638,,1.4511954212650383e-06,2.3718510999239006e-06
81600,29.307568358592885,179.88573959219062,177.48224064828523,0.00014768661534657527,-0.0009415226802021191,-0.0007938360648555438,-0.02126867492621217,4012800,,1.4768661534657526e-06,2.7748969478211526e-06
81800,30.00037923107394,184.93439170340864,182.48481164387772,0.0001506992949300899,-0.0009540443010615255,-0.0008033450061314355,-0.056807235513532936,4020748,,1.5069929493008986e-06,2.8922610164335393e-06
82000,30.771884960120083,189.92075930309542,187.41127476826316,0.00015310035922422963,-0.0009460927726054618,-0.0007929924133812321,-0.03292669011028597,4027888,,1.5310035922422963e-06,3.0405532436218747e-06
82200,31.507249403408974,195.18296564049786,192.62316400488066,0.00016265811478263878,-0.0009529319660463076,-0.0007902738512636688,-0.025753584206684905,4034710,,1.626581147826388e-06,3.4503219111951257e-06
82400,32.45030799444473,200.73844419504823,198.09820920168403,0.00016713292750588358,-0.0009366296838338729,-0.0007694967563279893,-0.029811555946074795,4040852,,1.6713292750588357e-06,3.344157695211159e-06
82600,33.20849947532722,206.2919492332578,203.6014830030818,0.0001681290269724585,-0.0009438809582926849,-0.0007757519313202264,-0.03559352873787748,4047680,,1.6812902697245847e-06,3.287280172573695e-06
82800,34.12649153817549,211.92793153998366,209.16221155388192,0.00016891342128687062,-0.0009438202878731427,-0.000774906866586272,-0.027065215655922643,4054686,,1.6891342128687063e-06,3.1590901572885766e-06
83000,34.91355496216908,217.36065762270658,214.53833960874937,0.0001656665706632799,-0.0009382136466943842,-0.0007725470760311043,-0.04000193263901268,4061404,,1.656665706632799e-06,2.9887736345593314e-06
83200,35.769291681985294,222.7470278718275,219.85630807029793,0.0001593413004528532,-0.0009521641677105729,-0.0007928228672577197,-0.023226304908473508,4068640,,1.593413004528532e-06,2.882682014328243e-06
83400,36.6677774965875,228.15513697775253,225.18934393704725,0.0001467094200345277,-0.0009498137716533535,-0.0008031043516188259,-0.04833258005683762,4075632,,1.467094200345277e-06,2.7338527267666627e-06
83600,37.54753830007427,233.63223842022305,230.59532778625072,0.00015549536562996986,-0.0009419058935089386,-0.0007864105278789688,-0.06942284971804819,4083012,,1.5549536562996984e-06,2.7988947412495493e-06
83800,38.472684405043275,239.19990548085738,236.08567795764534,0.00015954300364803598,-0.0009370130095843292,-0.0007774700059362933,-0.044341193648087154,4090858,,1.5954300364803601e-06,2.9838864309865673e-06
84000,39.43153123339327,245.13830117651557,241.94615320004158,0.00016327643233661387,-0.0009438423760076166,-0.0007805659436710028,-0.045690206844561376,4097496,,1.6327643233661386e-06,3.31193553089205e-06
84200,40.436751308341115,251.15755465073838,247.88099241726061,0.00017313036542637941,-0.0009501567207830204,-0.0007770263553566409,-0.027071235966558662,4104614,,1.7313036542637942e-06,3.446884575351604e-06
84400,41.46503964338262,257.5176582101792,254.15742125192287,0.0001798924410420571,-0.0009484062059930821,-0.000768513764951025,-0.04252983485247714,4111650,,1.7989244104205708e-06,3.74083675118114e-06
84600,42.53961782227273,264.15792470016146,260.7101649292393,0.00019017541454696671,-0.0009457824336909194,-0.0007556070191439526,-0.023599479595457308,4118546,,1.9017541454696672e-06,4.2312363386001005e-06
84800,43.760776788197674,271.14625320303827,267.5916385856248,0.00019047123933818396,-0.0009391274949321944,-0.0007486562555940105,-0.008973492001469893,4125998,,1.9047123933818396e-06,4.4872130805693866e-06
85000,44.91707388042972,278.42529756680585,274.77827934388193,0.00020418440865870653,-0.0009475277353161081,-0.0007433433266574016,-0.03152190071338746,4132418,,2.041844086587065e-06,4.893007887710644e-06
85200,46.19424457450012,285.69607969452323,281.9367690121504,0.00020883597599695642,-0.0009355062006344004,-0.000726670224637444,-0.00991401927664925,4139712,,2.0883597599695643e-06,5.0655149726364925e-06
85400,47.31431478828443,293.08100552700154,289.2366356754162,0.00020718453187143604,-0.0009373037473217908,-0.0007301192154503548,-0.07637676625263322,4146506,,2.07184531871436e-06,4.450508087854127e-06
85600,48.51274833161305,299.9715596646711,296.0227184811478,0.00021579574912741314,-0.0009384982304387329,-0.0007227024813113198,-0.06055506342790564,4152996,,2.157957491274131e-06,4.423204896848125e-06
85800,49.6619829981134,306.95620912954337,302.9122014179605,0.00021774046169586818,-0.0009276375444051863,-0.0007098970827093182,-0.009974284844360259,4158856,,2.1774046169586815e-06,4.4700418819528114e-06
86000,50.74545816377652,314.19268724107167,310.06764292894906,0.00022488482587873303,-0.0009346776782460792,-0.0007097928523673461,-0.04740328769052955,4165280,,2.248848258787331e-06,4.549738330352508e-06
86200,51.98681664542395,321.2977104879161,317.0640150818945,0.00021900697835236694,-0.0009256874953778361,-0.0007066805170254692,-0.06149418229303848,4172158,,2.1900697835236694e-06,4.094852290724655e-06
86400,53.20718896350357,328.12604670603326,323.7834115107381,0.00021668273338898542,-0.0009235753304966979,-0.0007068925971077124,-0.12723506820582972,4177574,,2.166827333889854e-06,3.9324596012768454e-06
86600,54.40964815251517,334.62690568697747,330.1738272449238,0.00021588742880608526,-0.0009085739043984388,-0.0006926864755923536,-0.13778091405152215,4183162,,2.158874288060853e-06,3.5674728609413665e-06
86800,55.76062453299047,341.1274100140527,336.53924379570736,0.00021248101460150988,-0.0009137822902948486,-0.0007013012756933387,-0.14782045766969387,4188656,,2.124810146015099e-06,3.7677390781434836e-06
87000,57.03213225897027,347.4741805086811,342.76178609958083,0.000201781698953851,-0.0009144977799832121,-0.0007127160810293611,-0.186012120300799,4194968,,2.01781698953851e-06,3.59324150671045e-06
87200,58.44737196954712,353.496211105432,348.6308591845386,0.0001926459529926561,-0.0009162435749106311,-0.000723597621917975,-0.1747676616957046,4202264,,1.9264595299265614e-06,3.4010844646340574e-06
87400,59.72401040925475,359.5411039976058,354.54597451452247,0.00019999883713008664,-0.0009185870874220719,-0.0007185882502919852,-0.13153560497401134,4208478,,1.9999883713008663e-06,3.39675915932762e-06
87600,61.235835527519924,365.89469641635475,360.73411442898345,0.00021309889973913094,-0.0008887943650056503,-0.0006756954652665194,-0.09965874383256083,4214798,,2.1309889973913095e-06,3.6866636300557553e-06
87800,62.65607786953744,372.2363863308408,366.92525562387965,0.0002246367311012035,-0.0009022451790216141,-0.0006776084479204106,-0.16334611063811982,4220620,,2.246367311012035e-06,3.7179086095574127e-06
88000,64.09765073076942,378.7869659473551,373.32433183814726,0.0002264192853677867,-0.0009079732375977903,-0.0006815539522300035,-0.2076006582473047,4226762,,2.264192853677867e-06,4.086948115838241e-06
88200,65.47328460956618,385.17381284849654,379.56832732287256,0.00021981143437723935,-0.0009194366740979085,-0.0006996252397206691,-0.19332537690738624,4232400,,2.1981143437723935e-06,3.7314977815681737e-06
88400,66.8815898960713,391.1396612515169,385.3791477712892,0.00021126881651965907,-0.0009081774695426078,-0.0006969086530229487,-0.2037825979130417,4237950,,2.1126881651965907e-06,3.326216388274303e-06
88600,68.042220953938,396.83328833269144,390.95641048151714,0.00021184240759453273,-0.0009041596100058657,-0.0006923172024113329,-0.171512833492809,4243674,,2.118424075945327e-06,3.2238798594791657e-06
88800,69.31708142196034,402.3377684484121,396.3216145293988,0.00021494628829639239,-0.0009079031494047022,-0.0006929568611083099,-0.16029715629396382,4249676,,2.1494628829639237e-06,3.1528389270150513e-06
89000,70.63904213206496,408.0707916770464,401.9103093310692,0.0002234405362461453,-0.0008886656595892227,-0.0006652251233430775,-0.1835772784219673,4255240,,2.234405362461453e-06,3.176987917736966e-06
89200,72.03103681504432,413.986282046115,407.6716466198198,0.0002198353750659096,-0.0009062519424703735,-0.0006864165674044639,-0.09509874895880577,4260968,,2.1983537506590964e-06,3.570056271530396e-06
89400,73.32339665221498,420.21313486659403,413.76655038535,0.00021129704479583506,-0.0009218685449009454,-0.0007105715001051103,-0.087963832223587,4266278,,2.1129704479583504e-06,3.6520642519495525e-06
89600,74.57899233072176,426.22993843042866,419.65454163793004,0.00021178047582065592,-0.0009060677665060155,-0.0006942872906853596,-0.17755256810863934,4271276,,2.1178047582065587e-06,3.4449173219893187e-06
89800,75.89763020147753,432.069445286792,425.35109648411157,0.00020314886710580927,-0.0008914753104058345,-0.0006883264433000252,-0.1416021743291995,4276756,,2.031488671058093e-06,2.6888498024834623e-06
90000,77.07719180660536,437.53548547913704,430.6929388284325,0.00020631909369108104,-0.0008995018959672963,-0.0006931828022762152,-0.1458091165043022,4282288,,2.063190936910811e-06,2.6453552226465683e-06
90200,78.49075190400707,443.3435114884003,436.3400864513927,0.00021147275210289937,-0.0008992424809584861,-0.0006877697288555867,-0.2537788141906701,4287432,,2.1147275210289936e-06,2.9967687788721312e-06
90400,79.92998101498024,449.1055965236089,441.9355552156576,0.00019969779740315868,-0.0009034825018125379,-0.0007037847044093792,-0.36098258808948086,4292886,,1.9969779740315867e-06,2.5864322606123257e-06
90600,81.28691174536958,454.74842686069223,447.4243731751488,0.00022100317953030867,-0.0009047396044633778,-0.0006837364249330691,-0.3735429879005797,4299032,,2.210031795303087e-06,2.898127103426032e-06
90800,82.69422534251862,460.8717310175576,453.39212338341383,0.00024147871596688573,-0.0008734885909142544,-0.0006320098749473687,-0.4224348300092784,4303550,,2.414787159668857e-06,3.65068961617053e-06
91000,84.25419809196694,467.3486366549329,459.6911770820755,0.000248161032706462,-0.0008876680991262278,-0.0006395070664197658,-0.46614953189212144,4307966,,2.48161032706462e-06,3.723841221042777e-06
91200,85.7672459369932,473.9794521474277,466.1550177594992,0.00025126365939458006,-0.0008924033636148591,-0.0006411397042202791,-0.4037315227765618,4313280,,2.512636593945801e-06,3.805000739583231e-06
91400,87.43389348613877,480.9455240875171,472.9311909883624,0.00026186217173128026,-0.000884938501010437,-0.0006230763292791566,-0.4118888133225059,4318628,,2.6186217173128026e-06,4.226386038919071e-06
91600,89.1288938462082,488.19915137039317,479.99422046575046,0.00026942195868911024,-0.0008635531101158352,-0.0005941311514267249,-0.4319441143407975,4323626,,2.6942195868911025e-06,4.158835387916369e-06
